#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
163;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
164;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
165;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
166;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
167;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
168;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
169;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
170;04/04/2024 19:39:36;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
171;04/04/2024 19:39:36;IRP_MJ_READ;UP;STATUS_SUCCESS;6c 65 74 65 ;"lete";4;;COM5;;
172;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
173;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
174;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
175;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
176;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
177;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
178;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
179;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
180;04/04/2024 19:39:36;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
181;04/04/2024 19:39:36;IRP_MJ_READ;UP;STATUS_SUCCESS;2e 0d 0a 2d ;"...-";4;;COM5;;
182;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
183;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
184;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
185;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
186;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
187;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
188;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
189;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
190;04/04/2024 19:39:36;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
191;04/04/2024 19:39:36;IRP_MJ_READ;UP;STATUS_SUCCESS;43 43 0d 0a ;"CC..";4;;COM5;;
192;04/04/2024 19:39:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
193;04/04/2024 19:39:46;IRP_MJ_WRITE;DOWN;;43 2d 6d 79 20 2d 31 30 30 ;"C-my -100";9;9;COM5;;
194;04/04/2024 19:39:46;IRP_MJ_WRITE;UP;STATUS_SUCCESS;43 2d 6d 79 20 2d 31 30 30 ;"C-my -100";9;;COM5;;
195;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;05 04 00 00 ;"....";4;;COM5;;
196;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
197;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
198;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
199;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
200;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
201;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
202;04/04/2024 19:39:47;IRP_MJ_READ;DOWN;;;"";;2;COM5;;
203;04/04/2024 19:39:47;IRP_MJ_READ;UP;STATUS_SUCCESS;2d 43 ;"-C";2;;COM5;;
204;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
205;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
206;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
207;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
208;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
209;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
210;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
211;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
212;04/04/2024 19:39:47;IRP_MJ_READ;DOWN;;;"";;3;COM5;;
213;04/04/2024 19:39:47;IRP_MJ_READ;UP;STATUS_SUCCESS;43 0d 0a ;"C..";3;;COM5;;
214;04/04/2024 19:39:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
215;04/04/2024 19:39:57;IRP_MJ_WRITE;DOWN;;43 2d 4d 59 20 2d 31 30 30 ;"C-MY -100";9;9;COM5;;
216;04/04/2024 19:39:57;IRP_MJ_WRITE;UP;STATUS_SUCCESS;43 2d 4d 59 20 2d 31 30 30 ;"C-MY -100";9;;COM5;;
217;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;05 04 00 00 ;"....";4;;COM5;;
218;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
219;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
220;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
221;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
222;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
223;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
224;04/04/2024 19:40:00;IRP_MJ_READ;DOWN;;;"";;1;COM5;;
225;04/04/2024 19:40:00;IRP_MJ_READ;UP;STATUS_SUCCESS;53 ;"S";1;;COM5;;
226;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
227;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
228;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
229;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
230;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
231;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
232;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
233;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
234;04/04/2024 19:40:00;IRP_MJ_READ;DOWN;;;"";;3;COM5;;
235;04/04/2024 19:40:00;IRP_MJ_READ;UP;STATUS_SUCCESS;2d 52 6f ;"-Ro";3;;COM5;;
236;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
237;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
238;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
239;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
240;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
241;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
242;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
243;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
244;04/04/2024 19:40:00;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
245;04/04/2024 19:40:00;IRP_MJ_READ;UP;STATUS_SUCCESS;74 61 74 69 ;"tati";4;;COM5;;
246;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
247;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
248;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
249;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
250;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
251;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
252;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
253;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
254;04/04/2024 19:40:00;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
255;04/04/2024 19:40:00;IRP_MJ_READ;UP;STATUS_SUCCESS;6f 6e 20 63 ;"on c";4;;COM5;;
256;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
257;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
258;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
259;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
260;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
261;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
262;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
263;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
264;04/04/2024 19:40:00;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
265;04/04/2024 19:40:00;IRP_MJ_READ;UP;STATUS_SUCCESS;6f 6d 70 6c ;"ompl";4;;COM5;;
266;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
267;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
268;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
269;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
270;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
271;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
272;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
273;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
274;04/04/2024 19:40:00;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
275;04/04/2024 19:40:00;IRP_MJ_READ;UP;STATUS_SUCCESS;65 74 65 2e ;"ete.";4;;COM5;;
276;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
277;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
278;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
279;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
280;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
281;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
282;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
283;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
284;04/04/2024 19:40:00;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
285;04/04/2024 19:40:00;IRP_MJ_READ;UP;STATUS_SUCCESS;0d 0a 2d 43 ;"..-C";4;;COM5;;
286;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
287;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
288;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
289;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
290;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
291;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
292;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
293;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
294;04/04/2024 19:40:00;IRP_MJ_READ;DOWN;;;"";;3;COM5;;
295;04/04/2024 19:40:00;IRP_MJ_READ;UP;STATUS_SUCCESS;43 0d 0a ;"C..";3;;COM5;;
296;04/04/2024 19:40:00;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
297;04/04/2024 19:40:13;IRP_MJ_WRITE;DOWN;;43 2d 43 4f 4e 46 53 45 54 3a 73 74 65 70 74 20 6d 69 63 72 6f ;"C-CONFSET:stept micro";21;21;COM5;;
298;04/04/2024 19:40:13;IRP_MJ_WRITE;UP;STATUS_SUCCESS;43 2d 43 4f 4e 46 53 45 54 3a 73 74 65 70 74 20 6d 69 63 72 6f ;"C-CONFSET:stept micro";21;;COM5;;
299;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;05 04 00 00 ;"....";4;;COM5;;
300;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
301;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
302;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
303;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
304;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
305;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
306;04/04/2024 19:40:14;IRP_MJ_READ;DOWN;;;"";;2;COM5;;
307;04/04/2024 19:40:14;IRP_MJ_READ;UP;STATUS_SUCCESS;53 2d ;"S-";2;;COM5;;
308;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
309;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
310;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
311;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
312;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
313;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
314;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
315;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
316;04/04/2024 19:40:14;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
317;04/04/2024 19:40:14;IRP_MJ_READ;UP;STATUS_SUCCESS;20 53 65 74 ;" Set";4;;COM5;;
318;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
319;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
320;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
321;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
322;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
323;04/04/2024 19:40:14;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
